-1877	-277
-1883	-277
-1883	-311
-1891	-311
-1891	-345
-1899	-345
-1899	-377
-1907	-377
-1907	-411
-1912	-411
-1912	-440
-1913	-440
-1913	-467
-1913	-493
-1917	-493
-1917	-514
-1921	-514
-1921	-534
-1925	-534
-1925	-556
-1927	-556
-1927	-581
-1927	-605
-1927	-630
-1927	-651
-1928	-651
-1928	-669
-1931	-669
-1931	-686
-1933	-686
-1933	-701
-1934	-701
-1934	-713
-1934	-727
-1934	-739
-1934	-751
-1934	-764
-1934	-776
-1934	-785
-1934	-792
-1934	-798
-1933	-798
-1933	-803
-1932	-803
-1932	-808
-1931	-808
-1931	-812
-1930	-812
-1930	-816
-1929	-816
-1929	-819
-1927	-819
-1927	-821
-1971	-821
-1971	-818
-2013	-818
-2013	-813
-2052	-813
-2052	-806
-2094	-806
-2094	-798
-2137	-798
-2137	-790
-2177	-790
-2177	-781
-2220	-781
-2220	-774
-2264	-774
-2264	-769
-2308	-769
-2308	-765
-2351	-765
-2351	-764
-2393	-764
-2433	-764
-2433	-762
-2477	-762
-2477	-757
-2518	-757
-2518	-753
-2555	-753
-2555	-747
-2597	-747
-2597	-741
-2597	-733
-2636	-733
-2636	-730
-2677	-730
-2677	-728
-2719	-728
-2756	-728
-2756	-727
-2796	-727
-2796	-721
-2837	-721
-2837	-716
-2876	-716
-2876	-711
-2918	-711
-2918	-710
-2960	-710
-2960	-703
-2999	-703
-2999	-698
-3042	-698
-3084	-698
-3124	-698
-3166	-698
-3208	-698
-3208	-694
-3244	-694
-3244	-686
-3244	-684
-3254	-684
-3254	-680
-3263	-680
-3263	-677
-3272	-677
-3272	-675
-3281	-675
-3291	-675
-3299	-675
-3305	-675
-3305	-672
-3312	-672
-3312	-670
-3317	-670
-3317	-668
-3322	-668
-3322	-667
-3327	-667
-3327	-666
-3332	-666
-3332	-665
-3336	-665
-3339	-665
-3339	-664
-3342	-664
-3343	-664
-3343	-663
-3344	-663
-3345	-663
-3345	-662
-3346	-662
-3348	-662
-3349	-662
-3351	-662
-3351	-661
-3358	-661
-3358	-658
-3369	-658
-3369	-653
-3386	-653
-3386	-647
-3404	-647
-3404	-644
-3426	-644
-3426	-640
-3446	-640
-3446	-636
-3470	-636
-3470	-632
-3476	-632
-3476	-630
-3479	-630
-3479	-631
-3524	-631
-3524	-626
-3565	-626
-3565	-624
-3605	-624
-3605	-621
-3647	-621
-3647	-615
-3686	-615
-3686	-607
-3729	-607
-3729	-598
-3771	-598
-3771	-590
-3808	-590
-3808	-582
-3850	-582
-3850	-579
-3893	-579
-3893	-578
-3932	-578
-3932	-575
-3972	-575
-3972	-569
-4013	-569
-4013	-566
-4052	-566
-4052	-563
-4092	-563
-4092	-555
-4134	-555
-4134	-547
-4173	-547
-4173	-540
-4215	-540
-4215	-535
-4257	-535
-4257	-527
-4297	-527
-4297	-519
-4339	-519
-4339	-510
-4382	-510
-4382	-507
-4393	-507
-4393	-504
-4402	-504
-4402	-503
-4411	-503
-4411	-502
-4420	-502
-4420	-501
-4429	-501
-4429	-499
-4437	-499
-4437	-498
-4444	-498
-4444	-497
-4450	-497
-4456	-497
-4456	-496
-4461	-496
-4461	-495
-4464	-495
-4464	-494
-4468	-494
-4471	-494
-4471	-493
-4474	-493
-4476	-493
-4476	-492
-4477	-492
-4478	-492
-4478	-491
-4478	-490
-4470	-490
-4470	-482
-4473	-482
-4473	-496
-4482	-496
-4482	-513
-4490	-513
-4490	-530
-4498	-530
-4498	-546
-4504	-546
-4504	-565
-4508	-565
-4508	-592
-4515	-592
-4515	-624
-4522	-624
-4522	-656
-4530	-656
-4530	-690
-4536	-690
-4536	-721
-4540	-721
-4540	-745
-4544	-745
-4544	-762
-4546	-762
-4546	-779
-4551	-779
-4551	-801
-4554	-801
-4554	-824
-4560	-824
-4560	-854
-4564	-854
-4564	-884
-4564	-913
-4564	-936
-4566	-936
-4566	-956
-4570	-956
-4570	-979
-4574	-979
-4574	-1003
-4574	-1029
-4574	-1058
-4574	-1084
-4574	-1105
-4577	-1105
-4577	-1126
-4581	-1126
-4581	-1149
-4584	-1149
-4584	-1175
-4586	-1175
-4586	-1199
-4590	-1199
-4590	-1224
-4592	-1224
-4592	-1249
-4597	-1249
-4597	-1278
-4598	-1278
-4598	-1303
-4598	-1330
-4598	-1355
-4599	-1355
-4599	-1376
-4602	-1376
-4602	-1399
-4603	-1399
-4603	-1424
-4603	-1453
-4604	-1453
-4604	-1481
-4606	-1481
-4606	-1509
-4610	-1509
-4610	-1533
-4614	-1533
-4614	-1554
-4618	-1554
-4618	-1574
-4622	-1574
-4622	-1599
-4627	-1599
-4627	-1626
-4630	-1626
-4630	-1655
-4630	-1679
-4633	-1679
-4633	-1702
-4637	-1702
-4637	-1726
-4641	-1726
-4641	-1749
-4644	-1749
-4644	-1776
-4648	-1776
-4648	-1804
-4650	-1804
-4650	-1829
-4652	-1829
-4652	-1853
-4656	-1853
-4656	-1874
-4659	-1874
-4659	-1892
-4660	-1892
-4660	-1915
-4664	-1915
-4664	-1940
-4668	-1940
-4668	-1966
-4673	-1966
-4673	-1993
-4677	-1993
-4677	-2018
-4680	-2018
-4680	-2038
-4684	-2038
-4684	-2059
-4688	-2059
-4688	-2083
-4692	-2083
-4692	-2107
-4697	-2107
-4697	-2132
-4701	-2132
-4701	-2151
-4704	-2151
-4704	-2167
-4706	-2167
-4706	-2179
-4708	-2179
-4728	-2179
-4728	-2177
-4745	-2177
-4761	-2177
-4761	-2174
-4780	-2174
-4780	-2171
-4800	-2171
-4800	-2168
-4819	-2168
-4819	-2165
-4840	-2165
-4840	-2161
-4861	-2161
-4861	-2158
-4880	-2158
-4880	-2157
-4900	-2157
-4900	-2156
-4921	-2156
-4921	-2153
-4941	-2153
-4941	-2149
-4962	-2149
-4962	-2146
-4981	-2146
-5000	-2146
-5020	-2146
-5020	-2143
-5041	-2143
-5041	-2139
-5062	-2139
-5062	-2135
-5082	-2135
-5082	-2131
-5102	-2131
-5102	-2129
-5120	-2129
-5120	-2126
-5141	-2126
-5141	-2125
-5162	-2125
-5162	-2121
-5182	-2121
-5182	-2116
-5204	-2116
-5204	-2113
-5225	-2113
-5225	-2111
-5243	-2111
-5243	-2109
-5265	-2109
-5265	-2106
-5284	-2106
-5284	-2104
-5304	-2104
-5323	-2104
-5340	-2104
-5359	-2104
-5359	-2101
-5380	-2101
-5380	-2098
-5398	-2098
-5398	-2095
-5416	-2095
-5430	-2095
-5442	-2095
-5455	-2095
-5455	-2094
-5471	-2094
-5471	-2091
-5484	-2091
-5484	-2089
-5499	-2089
-5499	-2088
-5513	-2088
-5513	-2086
-5525	-2086
-5538	-2086
-5550	-2086
-5550	-2085
-5561	-2085
-5561	-2082
-5571	-2082
-5571	-2081
-5581	-2081
-5581	-2080
-5589	-2080
-5589	-2079
-5598	-2079
-5605	-2079
-5605	-2077
-5605	-2105
-5609	-2105
-5609	-2129
-5612	-2129
-5612	-2151
-5616	-2151
-5616	-2172
-5619	-2172
-5619	-2196
-5619	-2224
-5620	-2224
-5620	-2254
-5620	-2283
-5625	-2283
-5625	-2308
-5628	-2308
-5628	-2330
-5631	-2330
-5631	-2353
-5632	-2353
-5632	-2378
-5633	-2378
-5633	-2405
-5635	-2405
-5635	-2433
-5640	-2433
-5640	-2457
-5643	-2457
-5643	-2481
-5647	-2481
-5647	-2502
-5650	-2502
-5650	-2524
-5651	-2524
-5651	-2551
-5652	-2551
-5652	-2578
-5652	-2606
-5653	-2606
-5653	-2635
-5657	-2635
-5657	-2660
-5660	-2660
-5660	-2682
-5663	-2682
-5663	-2704
-5664	-2704
-5664	-2729
-5664	-2755
-5665	-2755
-5665	-2782
-5666	-2782
-5666	-2809
-5671	-2809
-5671	-2833
-5675	-2833
-5675	-2862
-5678	-2862
-5678	-2890
-5680	-2890
-5680	-2911
-5683	-2911
-5683	-2929
-5686	-2929
-5686	-2944
-5688	-2944
-5688	-2957
-5690	-2957
-5690	-2973
-5693	-2973
-5693	-2990
-5695	-2990
-5695	-3006
-5695	-3024
-5695	-3037
-5695	-3045
-5695	-3052
-5695	-3059
-5695	-3066
-5695	-3075
-5695	-3083
-5695	-3090
-5695	-3095
-5695	-3097
-5694	-3097
-5694	-3099
-5694	-3100
-5693	-3100
-5693	-3101
-5693	-3102
-5692	-3102
-5692	-3103
-5691	-3103
-5691	-3104
-5693	-3104
-5698	-3104
-5705	-3104
-5715	-3104
-5715	-3103
-5726	-3103
-5737	-3103
-5737	-3105
-5749	-3105
-5749	-3109
-5763	-3109
-5763	-3115
-5779	-3115
-5779	-3119
-5797	-3119
-5797	-3121
-5821	-3121
-5844	-3121
-5844	-3117
-5865	-3117
-5865	-3113
-5886	-3113
-5886	-3110
-5906	-3110
-5906	-3109
-5926	-3109
-5926	-3111
-5953	-3111
-5953	-3113
-5980	-3113
-6003	-3113
-6003	-3108
-6025	-3108
-6025	-3105
-6045	-3105
-6045	-3102
-6066	-3102
-6091	-3102
-6104	-3102
-6104	-3100
-6115	-3100
-6115	-3098
-6125	-3098
-6125	-3097
-6135	-3097
-6147	-3097
-6158	-3097
-6168	-3097
-6177	-3097
-6177	-3096
-6184	-3096
-6184	-3094
-6192	-3094
-6192	-3093
-6201	-3093
-6201	-3092
-6208	-3092
-6208	-3091
-6215	-3091
-6221	-3091
-6226	-3091
-6231	-3091
-6235	-3091
-6235	-3090
-6239	-3090
-6239	-3089
-6243	-3089
-6245	-3089
-6248	-3089
-6250	-3089
-6251	-3089
-6252	-3089
-6253	-3089
-6255	-3089
-6255	-3091
-6259	-3091
-6259	-3099
-6265	-3099
-6265	-3111
-6273	-3111
-6273	-3126
-6281	-3126
-6281	-3143
-6289	-3143
-6289	-3157
-6293	-3157
-6293	-3171
-6296	-3171
-6296	-3195
-6301	-3195
-6301	-3227
-6308	-3227
-6308	-3261
-6316	-3261
-6316	-3292
-6322	-3292
-6322	-3319
-6329	-3319
-6329	-3340
-6334	-3340
-6334	-3359
-6339	-3359
-6339	-3382
-6339	-3406
-6339	-3429
-6342	-3429
-6342	-3453
-6345	-3453
-6345	-3477
-6346	-3477
-6346	-3502
-6346	-3527
-6346	-3553
-6349	-3553
-6349	-3579
-6358	-3579
-6358	-3598
-6359	-3598
-6359	-3624
-6353	-3624
-6353	-3657
-6354	-3657
-6354	-3685
-6359	-3685
-6359	-3713
-6363	-3713
-6363	-3737
-6366	-3737
-6366	-3760
-6366	-3785
-6366	-3811
-6371	-3811
-6371	-3837
-6375	-3837
-6375	-3864
-6378	-3864
-6378	-3890
-6380	-3890
-6380	-3914
-6382	-3914
-6382	-3941
-6384	-3941
-6384	-3967
-6387	-3967
-6387	-3992
-6391	-3992
-6391	-4018
-6394	-4018
-6394	-4043
-6394	-4066
-6395	-4066
-6395	-4089
-6395	-4112
-6399	-4112
-6399	-4133
-6403	-4133
-6403	-4154
-6406	-4154
-6406	-4173
-6408	-4173
-6408	-4189
-6408	-4205
-6408	-4222
-6412	-4222
-6412	-4238
-6413	-4238
-6413	-4256
-6415	-4256
-6415	-4273
-6415	-4288
-6415	-4301
-6415	-4311
-6415	-4319
-6415	-4328
-6415	-4336
-6415	-4343
-6414	-4343
-6414	-4351
-6412	-4351
-6412	-4357
-6433	-4357
-6433	-4353
-6452	-4353
-6452	-4352
-6474	-4352
-6493	-4352
-6512	-4352
-6512	-4349
-6534	-4349
-6534	-4345
-6556	-4345
-6556	-4340
-6574	-4340
-6597	-4340
-6617	-4340
-6636	-4340
-6636	-4339
-6656	-4339
-6656	-4335
-6677	-4335
-6677	-4332
-6696	-4332
-6696	-4331
-6717	-4331
-6717	-4327
-6738	-4327
-6738	-4323
-6758	-4323
-6758	-4319
-6779	-4319
-6779	-4316
-6799	-4316
-6799	-4315
-6817	-4315
-6817	-4312
-6839	-4312
-6839	-4310
-6860	-4310
-6860	-4309
-6880	-4309
-6880	-4308
-6900	-4308
-6919	-4308
-6919	-4307
-6937	-4307
-6957	-4307
-6975	-4307
-6992	-4307
-6992	-4306
-7009	-4306
-7009	-4302
-7026	-4302
-7026	-4299
-7039	-4299
-7039	-4297
-7052	-4297
-7052	-4296
-7064	-4296
-7064	-4295
-7073	-4295
-7073	-4293
-7084	-4293
-7093	-4293
-7093	-4292
-7102	-4292
-7102	-4290
-7110	-4290
-7110	-4288
-7118	-4288
-7118	-4286
-7124	-4286
-7124	-4284
-7130	-4284
-7130	-4283
-7135	-4283
-7139	-4283
-7139	-4282
-7143	-4282
-7143	-4281
-7146	-4281
-7146	-4280
-7149	-4280
-7151	-4280
-7151	-4278
-7153	-4278
-7153	-4277
-7154	-4277
-7155	-4277
-7155	-4276
-7156	-4276
-7157	-4276
-7157	-4275
-7158	-4275
-7160	-4275
-7166	-4275
-7166	-4272
-7174	-4272
-7174	-4268
-7186	-4268
-7186	-4263
-7199	-4263
-7199	-4260
-7212	-4260
-7212	-4258
-7227	-4258
-7227	-4255
-7244	-4255
-7244	-4253
-7264	-4253
-7264	-4249
-7286	-4249
-7286	-4244
-7308	-4244
-7308	-4240
-7330	-4240
-7330	-4237
-7350	-4237
-7350	-4233
-7374	-4233
-7374	-4229
-7397	-4229
-7397	-4226
-7420	-4226
-7420	-4222
-7444	-4222
-7444	-4221
-7469	-4221
-7493	-4221
-7493	-4219
-7517	-4219
-7517	-4218
-7543	-4218
-7567	-4218
-7591	-4218
-7613	-4218
-7613	-4216
-7632	-4216
-7632	-4212
-7653	-4212
-7653	-4209
-7673	-4209
-7673	-4205
-7693	-4205
-7693	-4202
-7713	-4202
-7733	-4202
-7751	-4202
-7751	-4199
-7772	-4199
-7772	-4195
-7794	-4195
-7794	-4191
-7813	-4191
-7813	-4187
-7833	-4187
-7833	-4184
-7854	-4184
-7854	-4181
-7872	-4181
-7892	-4181
-7911	-4181
-7931	-4181
-7952	-4181
-7952	-4178
-7974	-4178
-7974	-4174
-7994	-4174
-7994	-4169
-8015	-4169
-8015	-4165
-8035	-4165
-8035	-4163
-8054	-4163
-8077	-4163
-8099	-4163
-8099	-4161
-8121	-4161
-8121	-4159
-8141	-4159
-8141	-4156
-8163	-4156
-8184	-4156
-8204	-4156
-8223	-4156
-8242	-4156
-8259	-4156
-8276	-4156
-8291	-4156
-8305	-4156
-8319	-4156
-8319	-4154
-8333	-4154
-8346	-4154
-8358	-4154
-8358	-4155
-8370	-4155
-8370	-4156
-8380	-4156
-8380	-4157
-8389	-4157
-8389	-4159
-8397	-4159
-8397	-4160
-8405	-4160
-8405	-4161
-8413	-4161
-8413	-4162
-8420	-4162
-8420	-4164
-8426	-4164
-8426	-4165
-8432	-4165
-8432	-4166
-8437	-4166
-8437	-4167
-8441	-4167
-8441	-4168
-8445	-4168
-8448	-4168
-8448	-4169
-8451	-4169
-8453	-4169
-8453	-4170
-8454	-4170
-8454	-4171
-8455	-4171
-8456	-4171
-8456	-4172
-8457	-4172
-8461	-4172
-8461	-4174
-8467	-4174
-8467	-4178
-8474	-4178
-8474	-4186
-8482	-4186
-8482	-4197
-8492	-4197
-8492	-4207
-8501	-4207
-8501	-4218
-8511	-4218
-8511	-4229
-8522	-4229
-8522	-4237
-8534	-4237
-8534	-4248
-8546	-4248
-8546	-4261
-8560	-4261
-8560	-4273
-8575	-4273
-8575	-4290
-8587	-4290
-8587	-4304
-8601	-4304
-8601	-4318
-8614	-4318
-8614	-4328
-8627	-4328
-8627	-4339
-8640	-4339
-8640	-4351
-8652	-4351
-8652	-4363
-8672	-4363
-8672	-4385
-8680	-4385
-8680	-4393
-8687	-4393
-8687	-4399
-8694	-4399
-8694	-4403
-8701	-4403
-8701	-4409
-8709	-4409
-8709	-4417
-8715	-4417
-8715	-4424
-8720	-4424
-8720	-4431
-8724	-4431
-8724	-4437
-8727	-4437
-8727	-4440
-8731	-4440
-8731	-4442
-8733	-4442
-8733	-4444
-8736	-4444
-8736	-4447
-8738	-4447
-8738	-4450
-8740	-4450
-8740	-4453
-8742	-4453
-8742	-4455
-8744	-4455
-8744	-4456
-8744	-4457
-8745	-4457
-8746	-4457
-8746	-4458
-8744	-4458
-8741	-4458
-8741	-4455
-8739	-4455
-8739	-4452
-8737	-4452
-8737	-4449
-8735	-4449
-8735	-4447
-8730	-4447
-8730	-4444
-8721	-4444
-8721	-4438
-8709	-4438
-8709	-4426
-8696	-4426
-8696	-4409
-8684	-4409
-8684	-4389
-8673	-4389
-8673	-4373
-8662	-4373
-8662	-4363
-8653	-4363
-8653	-4357
-8642	-4357
-8642	-4352
-8628	-4352
-8628	-4344
-8616	-4344
-8616	-4331
-8602	-4331
-8602	-4316
-8590	-4316
-8590	-4305
-8580	-4305
-8580	-4297
-8571	-4297
-8571	-4289
-8559	-4289
-8559	-4280
-8546	-4280
-8546	-4266
-8534	-4266
-8534	-4254
-8525	-4254
-8525	-4243
-8517	-4243
-8517	-4238
-8510	-4238
-8510	-4232
-8504	-4232
-8504	-4227
-8497	-4227
-8497	-4222
-8489	-4222
-8489	-4215
-8482	-4215
-8482	-4207
-8477	-4207
-8477	-4201
-8473	-4201
-8473	-4195
-8468	-4195
-8468	-4192
-8464	-4192
-8464	-4189
-8460	-4189
-8460	-4186
-8457	-4186
-8457	-4183
-8454	-4183
-8454	-4181
-8452	-4181
-8452	-4179
-8450	-4179
-8450	-4178
-8449	-4178
-8449	-4177
-8448	-4177
-8448	-4176
-8448	-4175
-8451	-4175
-8451	-4171
-8457	-4171
-8457	-4164
-8463	-4164
-8463	-4153
-8470	-4153
-8470	-4140
-8478	-4140
-8478	-4127
-8485	-4127
-8485	-4114
-8494	-4114
-8494	-4099
-8504	-4099
-8504	-4085
-8515	-4085
-8515	-4071
-8526	-4071
-8526	-4058
-8538	-4058
-8538	-4042
-8550	-4042
-8550	-4025
-8563	-4025
-8563	-4009
-8575	-4009
-8575	-3993
-8585	-3993
-8585	-3980
-8596	-3980
-8596	-3968
-8608	-3968
-8608	-3954
-8598	-3954
-8598	-3968
-8588	-3968
-8588	-3981
-8579	-3981
-8579	-3994
-8571	-3994
-8571	-4005
-8563	-4005
-8563	-4014
-8556	-4014
-8556	-4023
-8551	-4023
-8551	-4031
-8545	-4031
-8545	-4038
-8539	-4038
-8539	-4047
-8533	-4047
-8533	-4057
-8528	-4057
-8528	-4066
-8525	-4066
-8525	-4074
-8522	-4074
-8522	-4081
-8518	-4081
-8518	-4086
-8514	-4086
-8514	-4090
-8512	-4090
-8512	-4095
-8509	-4095
-8509	-4098
-8507	-4098
-8507	-4101
-8505	-4101
-8505	-4104
-8503	-4104
-8503	-4106
-8501	-4106
-8501	-4108
-8500	-4108
-8500	-4109
-8499	-4109
-8499	-4110
-8499	-4112
-8504	-4112
-8504	-4117
-8510	-4117
-8510	-4123
-8514	-4123
-8514	-4131
-8520	-4131
-8520	-4137
-8524	-4137
-8524	-4143
-8530	-4143
-8530	-4148
-8536	-4148
-8536	-4154
-8546	-4154
-8546	-4162
-8559	-4162
-8559	-4172
-8573	-4172
-8573	-4187
-8587	-4187
-8587	-4204
-8600	-4204
-8600	-4220
-8611	-4220
-8611	-4232
-8620	-4232
-8620	-4240
-8630	-4240
-8630	-4247
-8634	-4247
-8634	-4253
-8638	-4253
-8638	-4258
-8641	-4258
-8641	-4260
-8643	-4260
-8643	-4262
-8646	-4262
-8646	-4265
-8649	-4265
-8649	-4267
-8651	-4267
-8651	-4269
-8652	-4269
-8652	-4271
-8653	-4271
-8653	-4272
-8653	-4273
-8654	-4273
-8655	-4273
-8652	-4273
-8650	-4273
-8650	-4271
-8648	-4271
-8648	-4269
-8647	-4269
-8647	-4267
-8643	-4267
-8643	-4265
-8633	-4265
-8633	-4258
-8618	-4258
-8618	-4246
-8602	-4246
-8602	-4228
-8589	-4228
-8589	-4205
-8577	-4205
-8577	-4190
-8567	-4190
-8567	-4181
-8558	-4181
-8558	-4175
-8546	-4175
-8546	-4170
-8532	-4170
-8532	-4162
-8519	-4162
-8519	-4148
-8504	-4148
-8504	-4133
-8492	-4133
-8492	-4121
-8481	-4121
-8481	-4111
-8470	-4111
-8470	-4103
-8457	-4103
-8457	-4093
-8445	-4093
-8445	-4080
-8432	-4080
-8432	-4067
-8419	-4067
-8419	-4056
-8406	-4056
-8406	-4049
-8391	-4049
-8391	-4045
-8374	-4045
-8374	-4044
-8357	-4044
-8357	-4046
-8338	-4046
-8338	-4051
-8321	-4051
-8321	-4055
-8305	-4055
-8305	-4058
-8287	-4058
-8264	-4058
-8242	-4058
-8242	-4060
-8220	-4060
-8220	-4061
-8196	-4061
-8196	-4063
-8173	-4063
-8173	-4065
-8151	-4065
-8151	-4066
-8128	-4066
-8128	-4069
-8104	-4069
-8104	-4071
-8081	-4071
-8081	-4073
-8059	-4073
-8059	-4074
-8036	-4074
-8036	-4078
-8015	-4078
-8015	-4082
-7993	-4082
-7993	-4085
-7972	-4085
-7972	-4087
-7951	-4087
-7951	-4089
-7931	-4089
-7931	-4093
-7911	-4093
-7911	-4097
-7887	-4097
-7887	-4103
-7866	-4103
-7866	-4106
-7846	-4106
-7846	-4109
-7825	-4109
-7825	-4112
-7804	-4112
-7804	-4116
-7782	-4116
-7782	-4120
-7762	-4120
-7762	-4123
-7743	-4123
-7743	-4125
-7722	-4125
-7722	-4127
-7702	-4127
-7702	-4131
-7680	-4131
-7680	-4135
-7655	-4135
-7655	-4139
-7632	-4139
-7632	-4142
-7612	-4142
-7592	-4142
-7576	-4142
-7561	-4142
-7561	-4143
-7548	-4143
-7548	-4146
-7536	-4146
-7523	-4146
-7510	-4146
-7510	-4147
-7498	-4147
-7498	-4148
-7487	-4148
-7487	-4150
-7476	-4150
-7476	-4152
-7466	-4152
-7466	-4154
-7457	-4154
-7457	-4156
-7449	-4156
-7449	-4157
-7442	-4157
-7442	-4159
-7434	-4159
-7434	-4160
-7428	-4160
-7428	-4161
-7422	-4161
-7422	-4162
-7416	-4162
-7416	-4163
-7412	-4163
-7412	-4164
-7407	-4164
-7404	-4164
-7404	-4165
-7401	-4165
-7398	-4165
-7398	-4166
-7418	-4166
-7418	-4165
-7437	-4165
-7437	-4162
-7454	-4162
-7454	-4159
-7470	-4159
-7470	-4158
-7491	-4158
-7510	-4158
-7529	-4158
-7548	-4158
-7565	-4158
-7581	-4158
-7581	-4160
-7598	-4160
-7598	-4163
-7615	-4163
-7615	-4166
-7631	-4166
-7631	-4171
-7648	-4171
-7648	-4176
-7665	-4176
-7665	-4182
-7679	-4182
-7679	-4186
-7694	-4186
-7694	-4191
-7709	-4191
-7709	-4196
-7709	-4197
-7711	-4197
-7711	-4198
-7712	-4198
-7712	-4199
-7715	-4199
-7715	-4200
-7720	-4200
-7720	-4205
-7727	-4205
-7727	-4213
-7736	-4213
-7736	-4224
-7746	-4224
-7746	-4237
-7756	-4237
-7756	-4249
-7766	-4249
-7766	-4260
-7777	-4260
-7777	-4269
-7789	-4269
-7789	-4281
-7804	-4281
-7804	-4295
-7821	-4295
-7821	-4311
-7837	-4311
-7837	-4328
-7852	-4328
-7852	-4343
-7865	-4343
-7865	-4355
-7878	-4355
-7878	-4368
-7890	-4368
-7890	-4381
-7904	-4381
-7904	-4394
-7918	-4394
-7918	-4407
-7931	-4407
-7931	-4422
-7944	-4422
-7944	-4435
-7944	-4444
-7956	-4444
-7956	-4452
-7968	-4452
-7968	-4464
-7981	-4464
-7981	-4478
-7992	-4478
-7992	-4491
-8003	-4491
-8003	-4505
-8013	-4505
-8013	-4515
-8024	-4515
-8024	-4524
-8036	-4524
-8036	-4535
-8048	-4535
-8048	-4548
-8061	-4548
-8061	-4561
-8072	-4561
-8072	-4573
-8082	-4573
-8082	-4584
-8093	-4584
-8093	-4594
-8105	-4594
-8105	-4604
-8119	-4604
-8119	-4618
-8131	-4618
-8131	-4630
-8143	-4630
-8143	-4643
-8154	-4643
-8154	-4655
-8165	-4655
-8165	-4666
-8176	-4666
-8176	-4677
-8189	-4677
-8196	-4677
